group,n_real,n_synthetic,feature_smd_mean,feature_smd_max,feature_range_coverage,real_real_nn_median,synthetic_real_nn_median,nn_ratio,mmd2,mmd_sigma
overall,174,197,0.2732008866180975,1.4622038896707816,0.937394247038917,0.0246390743993405,0.03493542549261636,1.4178870896851326,0.010695525612355539,4.267020265728377
age0_stage0,20,53,0.322967476784622,0.8846627113693883,0.7635220125786164,0.015079588517705734,0.024193840039074224,1.6044098292647024,0.04188384773527165,0.9035300011224272
age0_stage1,2,1,1.9425577655150257,15.405640602111816,0.26666666666666666,1.1537792100612756,0.11568280690495035,0.10026424977687594,,
age0_stage2,77,46,0.367235225021798,1.7230127880282975,0.7855072463768116,0.0246390743993405,0.0437735816364181,1.776591966360139,0.01751214351848085,2.257419364693813
age1_stage0,45,41,0.4566112610209205,3.010368545924007,0.7983739837398374,0.022697137764634525,0.03286150509283542,1.4478259520475076,0.04307914831045445,0.9562627072332336
age1_stage1,5,0,,,,,,,,
age1_stage2,25,56,0.23314733304767904,0.9860376175472685,0.8821428571428571,0.05068410744333435,0.04739775324748402,0.9351600657163683,0.011190902891069943,2.5577970989829146
