heldout,train_fraction,method,modality,n_real_train,n_aug,n_test,test_positive,auroc,auprc,f1,balanced_accuracy
M1,1.0,real_only,temperature,245,0,140,41,1.0,1.0,0.9487179487179487,0.9512195121951219
M1,1.0,real_only,force,245,0,140,41,0.0,0.1668359285462916,0.4530386740331492,0.5
M1,1.0,real_only,fusion,245,0,140,41,1.0,1.0,0.8541666666666666,0.9292929292929293
M1,1.0,classical,temperature,245,157,140,41,1.0,1.0,0.9620253164556962,0.9634146341463414
M1,1.0,classical,force,245,157,140,41,0.0,0.1668359285462916,0.4530386740331492,0.5
M1,1.0,classical,fusion,245,157,140,41,1.0,1.0,0.8541666666666666,0.9292929292929293
M1,1.0,racdiff,temperature,245,157,140,41,1.0,1.0,0.9066666666666666,0.9146341463414633
M1,1.0,racdiff,force,245,157,140,41,0.021926582902192654,0.16779541316553173,0.0,0.08585858585858586
M1,1.0,racdiff,fusion,245,157,140,41,1.0,1.0,0.8723404255319149,0.9393939393939394
